SRR9677743,OK
SRR9677707,OK
SRR8792711,OK
SRR10987832,OK
SRR8399432,OK
SRR9217960,OK
SRR8529453,OK
SRR8529316,OK
SRR8529309,OK
SRR8529521,OK
SRR11731837,OK
SRR10686651,OK
SRR10016701,OK
SRR8529325,OK
SRR10103574,OK
SRR12687762,OK
SRR10080830,OK
SRR9124097,OK
SRR8561270,OK
SRR12105451,OK
SRR8561317,OK
SRR13645069,OK
SRR12105383,OK
SRR8561267,OK
SRR10008609,OK
SRR10008738,OK
SRR8507452,OK
SRR8507418,OK
SRR10008909,OK
ERR2592910,OK
SRR10008669,OK
SRR10008880,OK
SRR10008695,OK
SRR6744151,ERR
SRR8507374,OK
SRR10008805,OK
SRR13755900,OK
SRR13755936,OK
SRR10420937,OK
SRR7365393,OK
SRR8902300,OK
SRR8730011,OK
SRR10484958,OK
SRR8902152,OK
SRR10673267,OK
SRR10420977,OK
SRR8902274,OK
SRR8902162,OK
SRR8567586,OK
SRR12335106,OK
SRR12335025,OK
SRR11409734,OK
SRR11409988,OK
SRR11803533,OK
SRR11409651,OK
SRR12334874,OK
SRR11409940,OK
SRR12183123,OK
SRR10824595,OK
SRR12081700,OK
ERR3586777,OK
ERR3587178,OK
SRR13370262,OK
ERR3586861,OK
ERR3587156,OK
ERR3586727,OK
SRR7648278,OK
ERR3587015,OK
ERR3587162,OK
SRR13370274,OK
SRR8394438,OK
SRR10607576,OK
ERR3586907,OK
ERR3305367,OK
SRR13370287,OK
ERR3586786,OK
SRR13370242,OK
ERR4230061,OK
