SRR8837390,OK
SRR8334890,OK
SRR8792707,OK
DRR184141,OK
SRR13825340,OK
SRR12730590,OK
SRR12727884,OK
SRR10016713,OK
SRR9124026,OK
SRR12543071,ERR
SRR12816298,OK
SRR12105400,OK
SRR4409183,OK
SRR13755942,OK
SRR12246146,OK
SRR12334946,OK
SRR12183122,OK
SRR10824609,OK
SRR12081660,OK
SRR9295840,OK
SRR12055073,OK
SRR8670222,OK
ERR3020179,OK
SRR10336678,OK
SRR13358822,OK
SRR13624815,OK
SRR10902466,OK
SRR11640400,OK
ERR3190533,OK
ERR4704268,OK
SRR11968894,OK
SRR12118739,OK
SRR8663087,OK
SRR12204525,OK
SRR11178183,OK
ERR3327968,OK
SRR9637838,OK
SRR10999796,OK
SRR10448861,OK
SRR9006570,OK
SRR12149784,OK
SRR10229829,OK
